Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,Daily Average
Sistema,Sistema,32.51737,32.51737,32.51737,32.51737,32.51737,32.51837,32.51837,32.51837,39.51737,39.51737,39.51737,43.51737,39.51737,39.51737,39.51737,32.51837,39.51737,43.51737,59.01737,59.01737,58.51737,48.51737,39.51737,32.51837,12/10/2001,39.72591167
Sistema,Sistema,36.51737,33.01737,33.01737,33.01737,36.51737,36.51737,36.51837,36.51837,36.51837,39.51737,39.51737,39.51737,39.51737,36.51837,36.51837,36.51837,36.51837,39.51737,59.01737,59.01737,57.51737,46.51737,36.51837,36.51837,12/11/2001,39.87191167
Sistema,Sistema,37.51737,37.51737,32.51737,32.51737,37.51737,40.51737,40.51737,40.51737,44.51737,44.51737,48.51737,48.51737,44.51737,44.51737,44.51737,44.51737,44.51737,48.51737,59.51737,59.51737,49.51737,48.51737,40.51737,40.51737,12/12/2001,43.93403667
Sistema,Sistema,37.51737,37.51737,37.51737,34.51737,37.51737,38.51737,42.61737,42.61737,47.51737,47.51737,47.51737,47.51737,47.51737,47.51737,42.61737,42.61737,42.61737,47.51737,49.51737,48.51737,48.51737,48.01737,42.61737,37.51737,12/13/2001,43.47987
Sistema,Sistema,37.51737,37.51737,37.51737,37.51737,37.51737,42.61737,42.61737,42.61737,44.51737,44.51737,44.51737,44.51737,44.51737,44.51737,44.51737,44.51737,44.51737,44.51737,54.51737,54.51737,54.51737,47.51737,44.51737,42.61737,12/14/2001,44.11737
Sistema,Sistema,36.51737,36.51737,36.51737,36.51737,36.51737,36.51737,36.51737,37.51737,37.51737,37.51737,37.51737,37.51737,37.51737,37.51737,37.51737,36.51737,36.51737,37.51737,56.51737,56.51737,56.51737,46.51737,40.51737,36.51737,12/15/2001,39.97570333
Sistema,Sistema,42.51737,34.51737,34.51737,32.41737,32.41737,34.51737,34.51737,42.51737,42.51737,44.51737,44.51737,44.51737,44.51737,44.51737,42.51737,42.51737,42.51737,44.51737,48.51737,56.51737,48.51737,48.51737,44.51737,42.51737,12/16/2001,42.25903667
Sistema,Sistema,39.51737,36.51737,36.51737,36.51737,39.51737,39.51737,39.51737,40.01737,40.01737,42.51737,42.51737,42.51737,42.51737,40.01737,40.01737,40.01737,40.01737,42.51737,56.61737,56.61737,46.51737,45.51737,40.01737,39.51737,12/17/2001,41.87987
Sistema,Sistema,36.21737,34.51737,34.51737,34.51737,36.21737,36.21737,36.51737,39.51737,40.01737,40.01737,40.01737,41.51737,40.01737,40.01737,40.01737,40.01737,40.01737,40.01737,42.51737,46.51737,41.51737,41.51737,39.51737,36.21737,12/18/2001,39.07153667
Sistema,Sistema,35.31737,35.31737,34.51737,34.51737,35.31737,36.21737,36.21737,36.51737,37.51737,38.51737,38.51737,39.41737,37.51737,36.51737,36.21737,36.51737,37.51737,37.51737,39.41737,39.51737,39.41737,39.41737,36.51737,36.21737,12/19/2001,37.09237
Sistema,Sistema,30.36737,30.31737,30.31737,29.51737,30.31737,33.51737,34.51737,34.71737,34.71737,34.71737,34.71737,34.71737,34.71737,34.71737,34.71737,34.71737,34.71737,34.71737,35.51737,35.51737,35.51737,35.51737,34.71737,33.51737,12/20/2001,33.79445333
Sistema,Sistema,28.90737,28.90737,28.90737,28.90737,28.90737,29.51737,29.51737,29.51737,29.51737,34.01737,34.01737,34.01737,34.01737,29.51737,29.51737,29.51737,29.51737,34.01737,38.51737,38.51737,34.01737,34.01737,29.51737,29.51737,12/21/2001,31.45278667
Sistema,Sistema,28.90737,28.81737,28.51737,28.51737,28.81737,28.90737,28.90737,28.90737,29.51737,29.51737,33.51637,33.51637,33.51637,29.51737,28.90737,28.90737,28.90737,28.90737,36.61737,36.61737,36.61737,36.61737,36.51737,28.90737,12/22/2001,31.12182833
Sistema,Sistema,32.51737,32.51737,29.51737,28.81737,29.51737,32.51737,29.51737,32.51737,35.51737,36.51737,36.51737,36.51737,36.51737,36.51737,32.51737,32.51737,32.51737,36.51737,37.51737,37.61737,37.51737,37.51737,36.56737,36.51737,12/23/2001,34.28612
Sistema,Sistema,29.51737,29.51737,29.51737,28.90837,29.51737,29.51737,32.41737,32.41737,32.41737,32.41737,32.41737,32.41737,32.41737,32.41737,32.41737,29.51737,29.51737,32.41737,33.51737,33.51737,33.51737,33.51737,32.41737,32.41737,12/24/2001,31.60866167
Sistema,Sistema,32.51737,31.61737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,32.91737,32.91737,32.91737,32.51737,31.61737,31.51737,12/25/2001,31.78403667
Sistema,Sistema,29.51737,29.51737,28.90737,28.90737,29.51737,29.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,36.41737,36.41737,31.51837,31.51837,31.51737,31.51737,12/26/2001,31.37495333
Sistema,Sistema,29.00737,29.00737,29.00737,29.00737,29.00737,29.00737,29.00737,29.00737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51737,31.51837,38.51737,31.51837,31.51737,31.51737,29.00737,12/27/2001,30.86787
Sistema,Sistema,28.87237,28.87237,28.86937,28.86937,28.87237,28.87237,28.91737,28.91737,30.11737,30.11737,30.11737,30.11737,30.11737,30.11737,30.11737,30.11737,30.11737,30.11737,34.51737,34.51737,34.51737,32.51737,30.11737,28.91737,12/28/2001,30.30587
Sistema,Sistema,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,32.51737,32.51737,32.51737,32.41737,30.01737,28.87237,12/29/2001,29.52307833
Sistema,Sistema,28.87237,28.87237,28.87037,28.87037,28.87037,28.87237,28.87237,28.87037,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,28.87237,35.51737,38.51737,35.51737,32.41737,32.41737,30.01737,12/30/2001,30.17078667
Sistema,Sistema,28.87137,28.86937,28.86937,28.86937,28.86937,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,28.87137,32.41737,32.51737,32.41737,32.41737,32.41737,28.87237,12/31/2001,29.613995
Sistema,Sistema,33.44144,32.44144,32.44144,31.44144,31.44144,31.44144,31.14144,31.14144,31.14144,31.14144,31.14144,31.14144,31.44144,31.14144,31.14144,31.14144,31.14144,31.14144,33.44144,33.44144,33.44144,32.44144,32.44144,31.44144,1/1/2002,31.80394
Sistema,Sistema,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.85144,28.85144,28.97444,28.97444,28.97444,28.97444,28.85144,28.85144,28.85144,33.44144,33.44144,33.44144,32.44144,28.97444,28.84244,1/2/2002,29.59664833
Sistema,Sistema,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.84244,28.85144,28.97444,28.97444,28.97444,28.97444,28.97444,28.97444,28.97444,28.97444,28.97444,33.44144,38.44144,33.44144,32.44144,28.97444,28.84244,1/3/2002,29.83098167
Sistema,Sistema,29.15144,29.15144,29.15144,28.85144,29.15144,29.15144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,29.44144,32.44144,38.44144,32.44144,31.44144,29.44144,29.44144,1/4/2002,30.06477333
Sistema,Sistema,30.44144,30.44144,30.44144,30.44144,30.44144,30.44144,30.44144,30.44144,30.44144,30.44144,30.44144,32.44144,32.44144,30.44144,30.44144,30.44144,30.44144,30.44144,33.44144,36.44144,33.44144,32.44144,32.44144,30.44144,1/5/2002,31.27477333
Sistema,Sistema,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,32.54144,33.44144,33.44144,33.44144,33.44144,32.54144,32.54144,1/6/2002,32.69144
Sistema,Sistema,34.44144,34.44144,33.94144,33.54144,33.94144,34.44144,33.94144,34.44144,34.44144,34.44144,34.44144,34.44144,34.44144,34.44144,34.44144,34.44144,34.44144,34.44144,35.40944,35.40944,35.40944,35.40944,34.44144,34.44144,1/7/2002,34.50277333
Sistema,Sistema,34.44144,34.44044,34.44044,34.44044,34.44044,34.44144,34.73144,34.73144,34.73144,34.73144,34.73144,34.73144,34.73144,34.73144,34.73144,34.73144,34.73144,35.44144,43.44144,43.44144,35.94144,35.44144,34.73144,34.73144,1/8/2002,35.49419
Sistema,Sistema,34.44044,34.23044,34.23044,34.23044,34.23044,34.44044,34.44144,34.44144,34.44144,34.44144,35.44144,35.44144,35.44144,34.44144,34.44144,34.44144,34.44144,35.44144,43.44144,43.44144,36.44144,35.44144,34.44144,34.44044,1/9/2002,35.447815
Sistema,Sistema,34.54144,34.54144,34.54144,34.54144,34.54144,34.54144,34.64144,34.64144,34.64144,34.64144,34.64144,34.94144,34.64144,34.64144,34.64144,34.64144,34.64144,34.94144,35.94144,36.44144,35.54144,34.94144,34.64144,34.54144,1/10/2002,34.81644
Sistema,Sistema,34.59144,34.59144,34.59144,34.59144,34.59144,34.59144,34.63144,34.63144,35.44144,34.63144,35.44144,35.44144,35.44144,35.44144,35.44144,35.44144,35.44144,35.44144,35.64144,35.74144,35.64144,35.44144,35.44144,34.59144,1/11/2002,35.12144
Sistema,Sistema,35.39144,35.39144,35.39144,35.39144,35.39144,35.39144,35.39144,35.44144,35.44144,35.44144,35.44144,36.24144,35.44144,35.44144,35.44144,35.44144,35.44144,35.44144,36.94144,36.94144,36.94144,36.94144,35.44144,35.39144,1/12/2002,35.70810667
Sistema,Sistema,36.94144,36.94144,36.44144,36.44144,36.44144,36.94144,36.94144,36.94144,36.94144,36.94144,36.94144,37.34144,36.94144,36.94144,36.94144,36.94144,36.94144,36.94144,39.44144,43.94144,39.44144,38.44144,37.34144,36.94144,1/13/2002,37.47477333
Sistema,Sistema,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,38.44144,38.34144,38.34144,38.34144,38.34144,38.34144,38.34144,39.44144,41.94144,38.44144,38.44144,38.34144,38.34144,1/14/2002,38.54977333
Sistema,Sistema,38.44044,38.44044,38.44044,38.44044,38.44044,38.44044,38.44144,38.44144,39.44144,38.44144,39.44144,39.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,43.44144,44.44144,43.44144,43.44144,38.44144,38.44044,1/15/2002,39.44114833
Sistema,Sistema,39.44144,39.44144,39.44144,39.44144,39.44144,40.44144,40.44144,40.44144,41.44144,40.44144,42.44144,42.44144,40.44144,41.44144,41.44144,41.44144,40.44144,40.44144,42.44144,42.44144,42.44144,42.44144,40.44144,40.44144,1/16/2002,40.89977333
Sistema,Sistema,37.44144,37.44144,36.44144,36.44144,37.44144,37.44144,39.44144,39.94144,41.33144,41.33144,41.44144,41.44144,41.33144,39.94144,39.44144,39.94144,39.94144,39.44144,41.44144,44.44144,41.44144,41.33144,39.44144,37.44144,1/17/2002,39.71477333
Sistema,Sistema,36.44144,36.44144,36.44144,36.44144,36.44144,36.44144,37.44144,37.94144,38.44144,38.44144,38.44144,39.44144,38.44144,38.44144,37.94144,38.44144,38.44144,38.44144,39.94144,40.94144,39.44144,39.44144,37.94144,36.44144,1/18/2002,38.04560667
Sistema,Sistema,37.44144,37.44144,37.44144,37.44144,37.44144,37.44144,38.19144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.94144,38.94144,38.94144,38.44144,38.44144,38.19144,1/19/2002,38.23310667
Sistema,Sistema,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,39.44144,39.44144,39.44144,40.94144,40.94144,38.44144,38.44144,38.44144,38.44144,38.44144,42.44144,43.44144,43.44144,42.44144,40.94144,38.44144,1/20/2002,39.62894
Sistema,Sistema,37.44144,37.44144,37.44144,37.44144,37.44144,38.44144,39.44144,39.44144,40.44144,40.44144,41.44144,41.44144,41.44144,40.44144,39.44144,40.44144,39.44144,40.44144,45.54144,46.44144,45.54144,41.44144,39.44144,37.44144,1/21/2002,40.24144
Sistema,Sistema,34.44144,34.44144,34.44144,34.44144,34.44144,40.44144,41.44144,42.44144,42.44144,42.44144,43.44144,43.44144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,50.44144,53.44144,50.44144,42.44144,40.44144,34.44144,1/22/2002,41.44144
Sistema,Sistema,35.94144,35.94144,35.94144,35.94144,35.94144,36.44144,42.44144,43.44144,43.44144,43.44144,43.44144,44.44144,43.44144,43.44144,43.44144,43.44144,43.44144,43.44144,55.44144,55.44144,55.44144,44.44144,42.44144,36.44144,1/23/2002,42.79560667
Sistema,Sistema,36.44144,36.44144,35.94144,36.44144,36.44144,46.44144,48.44144,48.44144,48.44144,49.44144,49.44144,49.44144,49.44144,49.44144,48.44144,48.44144,49.44144,48.44144,56.44144,56.44144,55.44144,49.44144,46.44144,36.44144,1/24/2002,46.50394
Sistema,Sistema,43.44144,43.44144,42.44144,42.44144,43.44144,43.44144,54.44144,54.44144,54.44144,52.44144,54.44144,54.44144,52.44144,52.44144,52.44144,52.44144,52.44144,52.44144,56.44144,56.94144,56.44144,54.44144,43.44144,43.44144,1/25/2002,50.37894
Sistema,Sistema,37.19044,37.19044,37.19044,37.19044,37.19044,37.19044,37.19044,37.19044,37.19044,37.19044,37.19044,39.65044,39.65044,37.19044,37.19044,37.19044,37.19044,37.19044,56.44144,56.44144,56.44144,42.44144,37.19044,37.19044,1/26/2002,40.02060667
Sistema,Sistema,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,40.45044,56.44144,60.44144,59.94144,56.44144,42.44144,40.45044,1/27/2002,43.511065
Sistema,Sistema,38.33144,38.33144,38.33144,38.33144,38.33144,42.44144,60.34144,60.34144,60.34144,60.34144,60.44144,60.44144,60.34144,60.34144,60.34144,60.34144,60.34144,60.34144,62.44144,73.44144,62.44144,60.34144,57.44144,38.33144,1/28/2002,54.70144
Sistema,Sistema,37.37344,37.37344,37.37344,37.37344,37.37344,37.37344,38.44144,38.44144,39.62244,39.62244,56.44144,56.44144,38.44144,38.44144,38.44144,38.44144,38.44144,38.44144,58.44144,59.44144,58.44144,56.44144,38.44144,37.37344,1/29/2002,43.02002333
Sistema,Sistema,36.55044,36.55044,36.55044,36.55044,36.55044,40.44144,40.44144,40.44144,42.44144,40.44144,58.34144,58.34144,58.34144,40.44144,40.44144,40.44144,40.44144,40.44144,58.34144,61.44144,60.44144,58.34144,40.44144,36.55044,1/30/2002,44.98952333
Sistema,Sistema,37.44144,36.44144,36.44144,36.44144,37.44144,40.29144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,42.44144,40.29144,61.44144,61.94144,61.44144,60.44144,40.29144,40.29144,1/31/2002,44.06227333
Sistema,Sistema,42.50505,42.50505,40.55505,40.55505,42.50505,42.50505,44.55505,44.55505,55.55505,44.55505,44.55505,55.55505,55.55505,44.55505,44.55505,44.55505,44.55505,44.55505,63.55505,64.55505,63.55505,62.55505,44.55505,42.50505,2/1/2002,48.3363
Sistema,Sistema,44.55505,44.55505,44.55505,44.55505,44.55505,44.55505,48.41405,48.41405,48.41405,50.55505,48.41405,50.55505,50.55505,48.41405,48.41405,48.41405,48.41405,48.41405,62.55505,64.55505,63.55505,62.55505,48.41405,48.41405,2/2/2002,50.19875833
Sistema,Sistema,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,63.55505,70.55505,64.55505,62.55505,52.15205,52.15205,2/3/2002,54.34421667
Sistema,Sistema,52.15205,50.55505,50.55505,50.55505,52.15205,52.15205,52.15505,52.15505,52.15505,52.15505,62.55505,62.55505,52.15505,52.15505,52.15505,52.15505,52.15505,52.15505,70.55505,74.55505,62.55505,62.55505,52.15505,52.15205,2/4/2002,55.38788333
Sistema,Sistema,46.15205,46.15205,46.15205,46.15205,46.15205,50.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.12305,50.55505,50.55505,51.55505,51.55505,51.55505,52.55505,64.80505,62.55505,52.55505,51.12305,46.15205,2/5/2002,51.13705
Sistema,Sistema,49.55505,49.55505,49.55505,49.55505,49.55505,50.81105,51.05505,50.81105,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.55505,52.55505,52.55505,51.05505,50.81105,50.81105,2/6/2002,50.84771667
Sistema,Sistema,50.81105,50.81105,50.81105,50.81105,50.81105,51.12305,52.55505,52.55505,52.55505,52.55505,52.55505,54.55505,52.55505,52.55505,52.55505,52.55505,52.55505,52.55505,58.55505,60.55505,60.55505,54.55505,51.12305,50.81105,2/7/2002,53.08305
Sistema,Sistema,52.55505,52.55505,52.55505,52.55505,52.55505,52.65505,52.65505,52.65505,52.65505,52.65505,52.65505,54.55505,52.65505,52.65505,52.65505,52.65505,52.65505,52.65505,55.55505,70.55505,55.55505,52.65505,52.65505,52.55505,2/8/2002,53.69671667
Sistema,Sistema,52.45505,52.45505,51.55505,51.55505,52.45505,52.45505,52.45505,52.45505,54.65505,54.65505,54.65505,54.65505,54.65505,54.65505,52.45505,52.45505,52.45505,52.45505,57.05505,70.55505,57.05505,54.65505,52.45505,52.45505,2/9/2002,54.15921667
Sistema,Sistema,52.45505,52.45505,52.45505,52.45505,52.45505,52.45505,52.45505,52.45505,54.65505,54.65505,54.65505,54.65505,54.65505,54.65505,54.65505,54.05505,54.05505,54.65505,57.05505,72.55505,72.55505,57.05505,54.65505,52.45505,2/10/2002,55.47171667
Sistema,Sistema,52.35505,52.35505,52.35505,52.35505,54.55505,54.55505,54.62505,54.55505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,64.80505,75.55505,64.80505,54.62505,54.55505,54.55505,2/11/2002,55.95255
Sistema,Sistema,50.55505,50.55505,50.55505,50.55505,50.55505,54.60505,54.65505,54.65505,54.65505,56.55505,55.55505,64.80505,54.65505,54.60505,54.60505,54.60505,54.60505,54.65505,64.80505,80.55505,78.55505,55.55505,54.60505,50.55505,2/12/2002,56.69255
Sistema,Sistema,52.36905,52.36905,52.36905,52.36905,52.36905,54.60505,54.60505,54.60505,54.60505,54.60505,55.55505,55.55505,54.60505,54.60505,54.60505,54.60505,54.60505,54.60505,64.80505,80.55505,78.55505,54.60505,52.36905,52.36905,2/13/2002,56.53621667
Sistema,Sistema,48.65505,48.65505,48.65505,48.65505,48.65505,51.55505,52.35505,52.35505,52.35505,52.35505,52.35505,55.55505,52.35505,52.35505,52.35505,52.35505,52.35505,52.35505,60.55505,78.55505,60.55505,52.35505,51.55505,48.65505,2/14/2002,53.27171667
Sistema,Sistema,48.65505,48.65505,48.65505,48.65505,48.65505,50.45505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,64.80505,71.55505,52.05505,51.55505,51.55505,48.65505,2/15/2002,52.19046667
Sistema,Sistema,50.45505,50.45505,50.45505,50.45505,50.45505,50.45505,50.45505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,56.55505,56.55505,51.55505,51.55505,50.45505,2/16/2002,51.60505
Sistema,Sistema,51.35505,49.55505,48.55505,48.55505,48.55505,48.55505,48.55505,51.35505,51.35505,51.35505,51.35505,51.35505,55.55505,55.55505,51.35505,51.35505,51.35505,51.35505,55.55505,56.55505,56.55505,55.55505,55.55505,49.55505,2/17/2002,51.93005
Sistema,Sistema,48.55505,48.55505,48.55505,48.55505,49.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,65.50505,120.55505,80.55505,50.55505,50.55505,50.05505,2/18/2002,54.9488
Sistema,Sistema,50.55505,50.55505,50.05505,50.05505,50.55505,53.55505,55.55505,55.55505,55.55505,55.55505,55.55505,55.55505,55.55505,53.55505,53.55505,53.55505,53.55505,53.55505,55.55505,80.55505,55.55505,53.55505,50.55505,50.55505,2/19/2002,54.51338333
Sistema,Sistema,49.45505,49.45505,49.45505,49.45505,49.45505,49.55505,49.55505,49.55505,49.55505,49.55505,53.55505,53.55505,50.55505,49.55505,49.55505,49.55505,49.55505,49.55505,53.55505,89.55505,53.55505,50.55505,49.55505,49.55505,2/20/2002,51.95088333
Sistema,Sistema,49.55505,49.45505,49.45505,49.45505,49.55505,49.55505,51.55505,63.55505,51.55505,51.55505,63.55505,63.55505,51.55505,51.55505,51.55505,51.55505,63.55505,51.55505,68.50505,120.55505,68.50505,63.55505,49.55505,49.55505,2/21/2002,57.66338333
Sistema,Sistema,48.55505,48.55505,48.55505,48.55505,48.55505,49.55505,49.55505,49.55505,54.58405,49.55505,54.58405,65.55505,54.58405,49.55505,49.55505,49.55505,49.55505,49.55505,98.55505,98.55505,98.55505,65.55505,49.55505,49.55505,2/22/2002,57.433675
Sistema,Sistema,53.55505,53.55505,53.55505,53.55505,53.55505,53.55505,53.55505,70.50505,70.55505,98.45505,98.45505,98.45505,98.45505,70.55505,70.50505,70.50505,54.58405,70.50505,98.45505,119.04605,117.55505,98.45505,70.55505,53.55505,2/23/2002,75.16838333
Sistema,Sistema,50.05505,50.05505,49.55605,49.55605,49.55605,49.55605,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,98.45505,115.55505,98.45505,98.45505,50.05505,50.05505,2/24/2002,58.75105
Sistema,Sistema,49.45505,49.45505,49.45505,49.45505,49.45505,49.55505,65.55505,51.15505,65.55505,65.55505,65.55505,65.55505,65.55505,65.55505,65.55505,51.15505,65.55505,65.55505,96.55505,117.55505,96.55505,65.55505,51.15505,49.45505,2/25/2002,63.81338333
Sistema,Sistema,49.50505,49.50505,49.50505,49.50505,49.50505,51.65505,51.65505,51.65505,51.65505,51.65505,60.84905,60.84905,51.76405,51.65505,51.65505,51.65505,51.65505,51.65505,96.55505,117.55505,96.55505,60.84905,51.65505,49.50505,2/26/2002,58.75884167
Sistema,Sistema,48.05505,48.05505,48.05505,48.05505,48.05505,52.05505,60.84905,52.05505,60.84905,52.05505,52.05505,60.84905,60.84905,52.05505,52.05505,52.05505,52.05505,60.84905,96.55505,117.55505,96.55505,60.84905,52.05505,48.05505,2/27/2002,59.69105
Sistema,Sistema,52.45505,52.45505,52.45505,52.45505,52.45505,71.50505,90.14905,90.14905,114.55505,90.14905,90.14905,114.55505,114.55505,90.14905,90.14905,90.14905,114.55505,90.14905,117.55505,118.55505,118.55505,114.55505,90.14905,52.45505,2/28/2002,88.54238333
Sistema,Sistema,41.56549,41.56549,41.56549,41.56549,41.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,51.56549,61.62549,79.56549,61.62549,51.56549,51.56549,41.56549,3/1/2002,51.07049
Sistema,Sistema,52.06549,44.56649,43.56549,43.56549,44.56649,52.06549,52.06549,52.06549,60.56549,60.56549,60.56549,60.56549,60.56549,52.06549,52.06549,52.06549,52.06549,52.06549,60.56549,61.62549,61.62549,60.56549,52.06549,52.06549,3/2/2002,54.00807333
Sistema,Sistema,52.36549,43.56549,43.56549,43.56549,42.56549,43.56549,43.56549,52.36549,52.36549,52.36549,52.36549,52.36549,52.36549,52.36549,52.36549,52.36549,52.36549,52.36549,79.56549,98.56549,89.15949,79.56549,52.36549,52.36549,3/3/2002,55.84857333
Sistema,Sistema,41.56549,41.56549,41.56549,41.56549,41.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,52.56549,61.62549,79.56549,61.62549,52.56549,43.56549,41.56549,3/4/2002,51.32049
